,score,text,token_review
1608,1, 그 와중 에 금연 결심 인터뷰 한 새 1 키 보소 ㅋㅋ  quot ; 정류장 피다가 옆 의 여자 가 피하 니까 더러워서 끊어야지  quot ; 하고 생각 했대 ㅋㅋ 뭐 가 더럽냐 민폐 충 10 새 1 키 가 ㅋㅋ ,"['그', '와중', '에', '금연', '결심', '인터뷰', '한', '새', '1', '키', '보소', 'ㅋㅋ', 'quot', ';', '정류장', '피다가', '옆', '의', '여자', '가', '피하', '니까', '더러워서', '끊어야지', 'quot', ';', '하고', '생각', '했대', 'ㅋㅋ', '뭐', '가', '더럽냐', '민폐', '충', '10', '새', '1', '키', '가', 'ㅋㅋ']"
1609,1, 담배 쩐내 꺼져 아오  아가리 똥내 아오  ,"['담배', '쩐내', '꺼져', '아오', '아가리', '똥내', '아오']"
1610,1, 이래도 저래도 못 끊는 의지 바닥 인 흡충 이 들 ,"['이래도', '저래도', '못', '끊는', '의지', '바닥', '인', '흡충', '이', '들']"
1611,1, 한번 뒤져 봐야 정신 차리지 ,"['한번', '뒤져', '봐야', '정신', '차리지']"
1612,1, 자기 들 만 생각 하는 이 기적 인 것 들 ,"['자기', '들', '만', '생각', '하는', '이', '기적', '인', '것', '들']"
1613,1, 너희 들 땜 에 피해 보는 사람 이 많은 건 아냐 xx 들아 ,"['너희', '들', '땜', '에', '피해', '보는', '사람', '이', '많은', '건', '아냐', 'xx', '들아']"
1614,1, 그냥 다 꺼지세요 ,"['그냥', '다', '꺼지세요']"
1615,1, 참 이상한 나라 야  스칸 디나 반도 국가 들 은 길거리 유모차 도 끌면서 여성 들 이 담배 를 피운다  노천 카페 여성 들 유모차 세워놓고 담배 피우고  자유의지 자기 돈 내고 피우는데 무슨 엄청난 피해 를 입는 것 처럼 유난 을 떠는 이 나라 가 이상한 거지 미세먼지 때문 에 죽을지언정 담배 때문 에 죽는다고  개도 웃겠다  참 이상한 게 왜 꼭 자신 이 안 하면 남 을 비방 하고 욕 을 해  담배 를 피우던 지랄 을 하던 맘 이지  피해  너희 들 이 자식 낳고 사는 것 도 피해 고 자동차 몰고 다니는 것 도 피해 고 모든 게 다 피해  하여튼 이 나라 는 특이하고 이상해 ,"['참', '이상한', '나라', '야', '스칸', '디나', '반도', '국가', '들', '은', '길거리', '유모차', '도', '끌면서', '여성', '들', '이', '담배', '를', '피운다', '노천', '카페', '여성', '들', '유모차', '세워놓고', '담배', '피우고', '자유의지', '자기', '돈', '내고', '피우는데', '무슨', '엄청난', '피해', '를', '입는', '것', '처럼', '유난', '을', '떠는', '이', '나라', '가', '이상한', '거지', '미세먼지', '때문', '에', '죽을지언정', '담배', '때문', '에', '죽는다고', '개도', '웃겠다', '참', '이상한', '게', '왜', '꼭', '자신', '이', '안', '하면', '남', '을', '비방', '하고', '욕', '을', '해', '담배', '를', '피우던', '지랄', '을', '하던', '맘', '이지', '피해', '너희', '들', '이', '자식', '낳고', '사는', '것', '도', '피해', '고', '자동차', '몰고', '다니는', '것', '도', '피해', '고', '모든', '게', '다', '피해', '하여튼', '이', '나라', '는', '특이하고', '이상해']"
1616,1, 길빵 하 다 걸리면 죽 방이 다  ,"['길빵', '하', '다', '걸리면', '죽', '방이', '다']"
1617,1, 전자담배 건 그냥 담배 건 아무 도 없는 구석 쟁이 혼자 피다가 조용히 황천 이나 가라  너희 들 은 그냥 벌레 들 이다  흡연 중 ,"['전자담배', '건', '그냥', '담배', '건', '아무', '도', '없는', '구석', '쟁이', '혼자', '피다가', '조용히', '황천', '이나', '가라', '너희', '들', '은', '그냥', '벌레', '들', '이다', '흡연', '중']"
1618,1, 전자담배 도 흰 얼굴 에 눈 이 깊숙하고 콧날 이 높은 롱 다리 서양인 얼굴 에 어울리도록 만든 거 다  누르 뎅뎅 한 얼굴 에 눈 이 움 벙하고 코 가 납작한 쇼트 다리 동양인 얼굴 에는 미적 으로 전혀 안 어울리니까 웬만하면 피지 마라  너비 대대 떡판 에 광대뼈 나온 얼굴 에 납작한 코 에 누런 이빨 피우면서 쇼트 다리 걷는 모습 은 솔직히 너무 추하고 흉측하다  거울 보고 해당 되면 끊어라  흉측하다  ,"['전자담배', '도', '흰', '얼굴', '에', '눈', '이', '깊숙하고', '콧날', '이', '높은', '롱', '다리', '서양인', '얼굴', '에', '어울리도록', '만든', '거', '다', '누르', '뎅뎅', '한', '얼굴', '에', '눈', '이', '움', '벙하고', '코', '가', '납작한', '쇼트', '다리', '동양인', '얼굴', '에는', '미적', '으로', '전혀', '안', '어울리니까', '웬만하면', '피지', '마라', '너비', '대대', '떡판', '에', '광대뼈', '나온', '얼굴', '에', '납작한', '코', '에', '누런', '이빨', '피우면서', '쇼트', '다리', '걷는', '모습', '은', '솔직히', '너무', '추하고', '흉측하다', '거울', '보고', '해당', '되면', '끊어라', '흉측하다']"
1619,1, 담배 는 냄새 가 더 구려  ,"['담배', '는', '냄새', '가', '더', '구려']"
1620,1, ㅋㅋㅋ 마니 피고 그냥 빨리 세상 들 가라 ,"['ㅋㅋㅋ', '마니', '피고', '그냥', '빨리', '세상', '들', '가라']"
1621,1, 근데 전자담배 는 피해 주는 것 도 없는데 왜 규제 하고  럴 캐럴 임  오히려 권장 해야 하는 거 아니야  가서 미세먼지 랑 초 고령 사회 인한 사회 붕괴 나 걱정 해라 조선인 들 ,"['근데', '전자담배', '는', '피해', '주는', '것', '도', '없는데', '왜', '규제', '하고', '럴', '캐럴', '임', '오히려', '권장', '해야', '하는', '거', '아니야', '가서', '미세먼지', '랑', '초', '고령', '사회', '인한', '사회', '붕괴', '나', '걱정', '해', '라', '조선인', '들']"
1622,1, 끊으면 그냥 안 피 면 되지 그걸 못 하나  핑계 는 매우 많아  병신 들 그냥 의지 박약 이야 흡연 중  비만 충 에게 직접세 내는 법안 좀 발의 해라  ,"['끊으면', '그냥', '안', '피', '면', '되지', '그걸', '못', '하나', '핑계', '는', '매우', '많아', '병신', '들', '그냥', '의지', '박약', '이야', '흡연', '중', '비만', '충', '에게', '직접세', '내는', '법안', '좀', '발의', '해', '라']"
1623,1, 흡 연출 새기 들아 좀 끊어라 그렇게 몸 도 멘 틀 도 약해 빠져서 어째 살 래 ᄏᄀᄀᄏ 한심한 놈 들 ᄍᄍ ,"['흡', '연출', '새기', '들아', '좀', '끊어라', '그렇게', '몸', '도', '멘', '틀', '도', '약해', '빠져서', '어째', '살', '래', 'ᄏᄀᄀᄏ', '한심한', '놈', '들', 'ᄍᄍ']"
1624,1, 단순한 담배 냄새 는 비 흡연 자도 그럭저럭 견딜 만하 다  참기 힘든 건 흡연 중 들 한테 서 나 는 아가리 똥 내  노숙자 냄새 같은 담배 전 내  천성 이 게을러터져서 잘 안 씻어서 몸 나 는 썩은 내  이 게 복합 적 으로 사람 환장하게 만드는 냄새 라 대중교통 이용 하는 흡연 중 들 은 엔간하면 끊어라  차 살 능력 도 안되는 새끼 들 이 남 한테 피해 나 줘야 되겠어  ,"['단순한', '담배', '냄새', '는', '비', '흡연', '자도', '그럭저럭', '견딜', '만하', '다', '참기', '힘든', '건', '흡연', '중', '들', '한테', '서', '나', '는', '아가리', '똥', '내', '노숙자', '냄새', '같은', '담배', '전', '내', '천성', '이', '게을러터져서', '잘', '안', '씻어서', '몸', '나', '는', '썩은', '내', '이', '게', '복합', '적', '으로', '사람', '환장하게', '만드는', '냄새', '라', '대중교통', '이용', '하는', '흡연', '중', '들', '은', '엔간하면', '끊어라', '차', '살', '능력', '도', '안되는', '새끼', '들', '이', '남', '한테', '피해', '나', '줘야', '되겠어']"
1625,1, 흡연 중 들 종합병원 담배 한번 펴 봐라  보안요원  환자 가족 들 한테 쥐어 터지게 맞는다  ,"['흡연', '중', '들', '종합병원', '담배', '한번', '펴', '봐라', '보안요원', '환자', '가족', '들', '한테', '쥐어', '터지게', '맞는다']"
1626,1, 냄새 많이 난다 흡연 중 들 아 ,"['냄새', '많이', '난다', '흡연', '중', '들', '아']"
1627,1, 씨발 담배 피우는 새끼 도 다 나가 뒤져야 된다 ,"['씨발', '담배', '피우는', '새끼', '도', '다', '나가', '뒤져야', '된다']"
1628,1, 너 네 는 코 가 없냐  냄새 씹 극협 ,"['너', '네', '는', '코', '가', '없냐', '냄새', '씹', '극협']"
1629,1, 타르 과 다 다 뒤져라  ,"['타르', '과', '다', '다', '뒤져라']"
1630,0, 요즘 갑자기 너무 추워진 것 같습니다  얇은 옷 많이 껴 입는 게 더 좋다고 하네요  미세먼지 도 많이 안 좋아졌으니까 마스크 도 잘 끼 고 다니시고 아무튼 다른 분 들 도 몸조심 하세요  ,"['요즘', '갑자기', '너무', '추워진', '것', '같습니다', '얇은', '옷', '많이', '껴', '입는', '게', '더', '좋다고', '하네요', '미세먼지', '도', '많이', '안', '좋아졌으니까', '마스크', '도', '잘', '끼', '고', '다니시고', '아무튼', '다른', '분', '들', '도', '몸조심', '하세요']"
1631,0, 패딩 을 입거나 옷 의 두께 가 점점 두꺼워지고 있어 점점 날씨 가 추워지고 있는 게 느껴집니다  그래도 미세먼지 가 조급 이라도 줄어들고 있어 다행 입니다  ,"['패딩', '을', '입거나', '옷', '의', '두께', '가', '점점', '두꺼워지고', '있어', '점점', '날씨', '가', '추워지고', '있는', '게', '느껴집니다', '그래도', '미세먼지', '가', '조급', '이라도', '줄어들고', '있어', '다행', '입니다']"
1632,0, 추운 거 질색 ㅠ ,"['추운', '거', '질색', 'ㅠ']"
1633,1, 추워지니 번데기 들 이 롱패딩 입고 기어 나오더라  롱패딩 입으면 자기 들 이 무슨 패션 에 감각 이 좋은 줄  대부분 후진 것 들 이 많이 입더라 ,"['추워지니', '번데기', '들', '이', '롱패딩', '입고', '기어', '나오더라', '롱패딩', '입으면', '자기', '들', '이', '무슨', '패션', '에', '감각', '이', '좋은', '줄', '대부분', '후진', '것', '들', '이', '많이', '입더라']"
1634,1, 날씨예보 에 웬 문재인 이고 이 문제 들 아 ,"['날씨예보', '에', '웬', '문재인', '이고', '이', '문제', '들', '아']"
1635,0, 롱패딩 을 영하 몇 도 에 입어야 되지 열 이 많아서 사놓고 감 이 안 잡히네 ㅋ ,"['롱패딩', '을', '영하', '몇', '도', '에', '입어야', '되지', '열', '이', '많아서', '사놓고', '감', '이', '안', '잡히네', 'ㅋ']"
1636,0, 우리 의 소원 은 통일 이 아닙니다  중국 에 철저한 대책 요구 하며 미세먼지 대선 공약 지키는 것 입니다  미세먼지 공약 지켜지면 지지율 급상승 합니다 ,"['우리', '의', '소원', '은', '통일', '이', '아닙니다', '중국', '에', '철저한', '대책', '요구', '하며', '미세먼지', '대선', '공약', '지키는', '것', '입니다', '미세먼지', '공약', '지켜지면', '지지율', '급상승', '합니다']"
1637,1, 문재인 몰아내고 숨 한번 쉬어 보자 ,"['문재인', '몰아내고', '숨', '한번', '쉬어', '보자']"
1638,1, 전라도 를 지도 파 버리자 몰살 시키자 ,"['전라도', '를', '지도', '파', '버리자', '몰살', '시키자']"
1639,0, 연말 잘 보내시고 전라도 분 들 도 원하시던 자치 독립국 가 이루시 기를 기도 드립니다 ,"['연말', '잘', '보내시고', '전라도', '분', '들', '도', '원하시던', '자치', '독립국', '가', '이루시', '기를', '기도', '드립니다']"
1640,1, 오늘 홍대 에 짧지 스타킹 신은 색기 있는 년 들 많이 오냐  ,"['오늘', '홍대', '에', '짧지', '스타킹', '신은', '색기', '있는', '년', '들', '많이', '오냐']"
1641,1, 외제차 게 사치 주차 조 같이 해놨네 해머 보닛 내리 찍어 버리 자 에 이 글 보는 즉시 차 치워라 ,"['외제차', '게', '사치', '주차', '조', '같이', '해놨네', '해머', '보닛', '내리', '찍어', '버리', '자', '에', '이', '글', '보는', '즉시', '차', '치워라']"
1642,1, 헬 조선 다운 헬 조선 이 게 헬 조선 이 돠   문 재원  ,"['헬', '조선', '다운', '헬', '조선', '이', '게', '헬', '조선', '이', '돠', '문', '재원']"
1643,0, 이미 미세먼지 많이 마셔서 맛 이 갔다 ㅜㅜ 이 게 나라 냐  ,"['이미', '미세먼지', '많이', '마셔서', '맛', '이', '갔다', 'ㅜㅜ', '이', '게', '나라', '냐']"
1644,0, 비야  진심 쌀쌀해져도 겐찮으 니 미세먼지 만큼은 제발 좀 쓸어가주라 ㅠ ,"['비야', '진심', '쌀쌀해져도', '겐찮으', '니', '미세먼지', '만큼은', '제발', '좀', '쓸어가주라', 'ㅠ']"
1645,0, 조작 인가 ㅋ 어플  네이버 좋 음 인데 일본 사이트 보면 주황색 이네 뭐 냐  ㅋㅋ ,"['조작', '인가', 'ㅋ', '어플', '네이버', '좋', '음', '인데', '일본', '사이트', '보면', '주황색', '이네', '뭐', '냐', 'ㅋㅋ']"
1646,1, 그래서  낼 은 재앙 이 디지냐  ,"['그래서', '낼', '은', '재앙', '이', '디지냐']"
1647,0, 흐렸는데 잔뜩 먼지 수치 보고 해라 ,"['흐렸는데', '잔뜩', '먼지', '수치', '보고', '해', '라']"
1648,0, 춥소 전기장판 틀어 ,"['춥소', '전기장판', '틀어']"
1649,0, 아싸 이제 몽클레어 파카 입는다 ,"['아싸', '이제', '몽클레어', '파카', '입는다']"
1650,0, 민폐 국가 짜증 개국 만 아니면 숨 쉬 고 살겠다  ㅡ ㅡ ,"['민폐', '국가', '짜증', '개국', '만', '아니면', '숨', '쉬', '고', '살겠다', 'ㅡ', 'ㅡ']"
1651,0, 오늘 날씨 좀 쌀쌀했지만 오후 늦게 미만 보통 으로 돼서 행복해요 ,"['오늘', '날씨', '좀', '쌀쌀했지만', '오후', '늦게', '미만', '보통', '으로', '돼서', '행복해요']"
1652,0, 아니 벌써 토요일 하루 가 다 가버렸네 헐 시간 빠르다 ㅠ ,"['아니', '벌써', '토요일', '하루', '가', '다', '가버렸네', '헐', '시간', '빠르다', 'ㅠ']"
1653,0, 인자 겨울 이구나 캬 ,"['인자', '겨울', '이구나', '캬']"
1654,1, 마이크론 씹 그로 인지 누군지 관심 없으니까 양구 군인 검색어 없애지 마라 X 발매 국 네이버 새끼 들 아 ,"['마이크론', '씹', '그로', '인지', '누군지', '관심', '없으니까', '양구', '군인', '검색어', '없애지', '마라', 'X', '발매', '국', '네이버', '새끼', '들', '아']"
1655,0, 이래놓고 내일 은 전국 에 비 소식 이라 바꿀 겁니다  ,"['이래놓고', '내일', '은', '전국', '에', '비', '소식', '이라', '바꿀', '겁니다']"
1656,0, 요즘 연말 이라 제 주머니 사정 도 그렇고 해서 대리 운전 을 하고 있습니다  매일 고객 들 과 실랑이 를 벌이면서 스트레스 받아서 소주 한잔 마시고 출근 하러 갑니다  위로 해 주세요  ,"['요즘', '연말', '이라', '제', '주머니', '사정', '도', '그렇고', '해서', '대리', '운전', '을', '하고', '있습니다', '매일', '고객', '들', '과', '실랑이', '를', '벌이면서', '스트레스', '받아서', '소주', '한잔', '마시고', '출근', '하러', '갑니다', '위로', '해', '주세요']"
1657,0, 미세먼지 보다 차라리 추운 게 좋다  ,"['미세먼지', '보다', '차라리', '추운', '게', '좋다']"
1658,0, 낼 이 마지막 주말 일요일 이라니 ㅠ ,"['낼', '이', '마지막', '주말', '일요일', '이라니', 'ㅠ']"
